agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20014,0,b,-1,1,DONE,DONE,499,41.3
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20018,0,a,1,-1,DONE,DONE,189,19.2
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20015,1,b,-1,1,DONE,DONE,499,61.2
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20013,1,b,-1,1,DONE,DONE,499,71.9
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20016,0,b,-1,1,DONE,DONE,499,74.6
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20020,0,b,-1,1,DONE,DONE,499,45.1
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20021,1,a,1,-1,DONE,DONE,499,62.1
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20022,0,b,-1,1,DONE,DONE,499,50.0
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20019,1,b,-1,1,DONE,DONE,499,65.7
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20023,1,a,1,-1,DONE,DONE,499,58.3
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20024,0,b,-1,1,DONE,DONE,499,53.7
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20027,1,b,-1,1,DONE,DONE,137,12.5
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20025,1,b,-1,1,DONE,DONE,499,47.1
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20028,0,b,-1,1,DONE,DONE,499,35.2
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20026,0,a,1,-1,DONE,DONE,499,31.3
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20029,1,a,1,-1,DONE,DONE,499,21.9
