agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_value_rerank_eps4.0,v5,20025,1,b,-1,1,DONE,DONE,139,10.8
v5_value_rerank_eps4.0,v5,20027,1,a,1,-1,DONE,DONE,132,12.2
v5_value_rerank_eps4.0,v5,20024,0,b,-1,1,DONE,DONE,193,22.0
v5_value_rerank_eps4.0,v5,20030,0,a,1,-1,DONE,DONE,209,15.0
v5_value_rerank_eps4.0,v5,20029,1,b,-1,1,DONE,DONE,183,25.3
v5_value_rerank_eps4.0,v5,20026,0,b,-1,1,DONE,DONE,172,22.8
v5_value_rerank_eps4.0,v5,20031,1,b,-1,1,DONE,DONE,274,18.8
v5_value_rerank_eps4.0,v5,20028,0,b,-1,1,DONE,DONE,154,20.7
v5_value_rerank_eps4.0,v5,20033,1,b,-1,1,DONE,DONE,130,14.6
v5_value_rerank_eps4.0,v5,20036,0,a,1,-1,DONE,DONE,78,10.0
v5_value_rerank_eps4.0,v5,20034,0,b,-1,1,DONE,DONE,198,14.3
v5_value_rerank_eps4.0,v5,20032,0,tie,1,1,DONE,DONE,499,43.0
v5_value_rerank_eps4.0,v5,20035,1,a,1,-1,DONE,DONE,233,31.6
